X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.4667718,34.65123906,北村公園,きたむらこうえん,北村公園（きたむらこうえん）,大正区北村2-16,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3956
135.4674691,34.64887797,北村南公園,きたむらみなみこうえん,北村南公園（きたむらみなみこうえん）,大正区北村3-2,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3961
135.474011,34.64890311,千島公園,ちしまこうえん,千島公園（ちしまこうえん）,大正区千島2-7,大正区,,,総合公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3857
135.4701782,34.65170314,千林橋公園,せんりんばしこうえん,千林橋公園（せんりんばしこうえん）,大正区千島3-7,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3866
135.4809721,34.64849997,わかくさ公園,わかくさこうえん,わかくさ公園（わかくさこうえん）,西成区北津守4丁目12番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4984
135.48255,34.64586686,西成公園,にしなりこうえん,西成公園（にしなりこうえん）,西成区津守1丁目13番,西成区,,,地区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4987
135.4857327,34.64718083,津守北公園,つもりきたこうえん,津守北公園（つもりきたこうえん）,西成区津守1丁目1番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4986
135.4870142,34.64681097,松之宮公園,まつのみやこうえん,松之宮公園（まつのみやこうえん）,西成区鶴見橋3丁目8番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5007
135.4811169,34.65023292,北津守公園,きたつもりこうえん,北津守公園（きたつもりこうえん）,西成区北津守3丁目10番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4982
135.4825028,34.64883586,北津守４公園,きたつもり４こうえん,北津守４公園（きたつもり４こうえん）,西成区北津守4丁目5番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4985
135.4825998,34.65025583,北津守中央公園,きたつもりちゅうおうこうえん,北津守中央公園（きたつもりちゅうおうこうえん）,西成区北津守3丁目5番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4983
135.4892968,34.65196917,開公園,ひらきこうえん,開公園（ひらきこうえん）,西成区中開3丁目1番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5000
135.4862468,34.649767,出城西公園,でしろにしこうえん,出城西公園（でしろにしこうえん）,西成区出城3丁目6番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5003
135.4873813,34.64906383,長橋３公園,ながはし３こうえん,長橋３公園（ながはし３こうえん）,西成区長橋3丁目7番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5004
135.4412392,34.65548586,港晴南公園,こうせいみなみこうえん,港晴南公園（こうせいみなみこうえん）,港区港晴2-8,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1117
135.4374029,34.65333589,築港南公園,ちっこうみなみこうえん,築港南公園（ちっこうみなみこうえん）,港区築港1-2,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1120
135.446561,34.65425589,入舟南公園,いりふねみなみこうえん,入舟南公園（いりふねみなみこうえん）,港区八幡屋3-4,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1115
135.441828,34.65918603,港晴東公園,こうせいひがしこうえん,港晴東公園（こうせいひがしこうえん）,港区港晴3-11,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1118
135.4399887,34.65726411,港晴北公園,こうせいきたこうえん,港晴北公園（こうせいきたこうえん）,港区港晴4-17,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1119
135.4475777,34.65707197,入舟公園,いりふねこうえん,入舟公園（いりふねこうえん）,港区八幡屋1-4,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1114
135.4521058,34.65693306,池島公園,いけじまこうえん,池島公園（いけじまこうえん）,港区池島2-4,港区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1113
135.446247,34.66054708,八幡屋公園,やはたやこうえん,八幡屋公園（やはたやこうえん）,港区田中3-1,港区,,,総合公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1091
135.4518283,34.66282211,夕凪公園,ゆうなぎこうえん,夕凪公園（ゆうなぎこうえん）,港区夕凪2-6,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1110
135.4525222,34.65970806,三先公園,みさきこうえん,三先公園（みさきこうえん）,港区三先2-3,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1112
135.4615442,34.65978603,市岡公園,いちおかこうえん,市岡公園（いちおかこうえん）,港区市岡4-6,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1107
135.4565363,34.66102811,港南公園,こうなんこうえん,港南公園（こうなんこうえん）,港区三先1-5,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1111
135.4514921,34.66526886,東田中公園,ひがしたなかこうえん,東田中公園（ひがしたなかこうえん）,港区田中1-1,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1108
135.4494668,34.66620794,石田公園,いしだこうえん,石田公園（いしだこうえん）,港区田中1-7,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1109
135.4584808,34.665608,磯路中央公園,いそじちゅうおうこうえん,磯路中央公園（いそじちゅうおうこうえん）,港区磯路2-17,港区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1101
135.460603,34.66363117,市岡西公園,いちおかにしこうえん,市岡西公園（いちおかにしこうえん）,港区市岡1-15,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1105
135.465522,34.65485,泉尾浜公園,いずおはまこうえん,泉尾浜公園（いずおはまこうえん）,大正区泉尾7-17,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3905
135.475306,34.65440589,南泉尾公園,みなみいずおこうえん,南泉尾公園（みなみいずおこうえん）,大正区千島1-16,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3846
135.4689473,34.65846114,泉尾中公園,いずおなかこうえん,泉尾中公園（いずおなかこうえん）,大正区泉尾3-21,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3884
135.4691063,34.65654403,泉尾公園,いずおこうえん,泉尾公園（いずおこうえん）,大正区泉尾4-21,大正区,,,地区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3893
135.4841386,34.65508092,北津守東公園,きたつもりひがしこうえん,北津守東公園（きたつもりひがしこうえん）,西成区北津守1丁目4番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4978
135.4829077,34.65316111,北津守西公園,きたつもりにしこうえん,北津守西公園（きたつもりにしこうえん）,西成区北津守2丁目5番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4979
135.4848218,34.65297194,北津守中公園,きたつもりなかこうえん,北津守中公園（きたつもりなかこうえん）,西成区北津守2丁目1番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4980
135.4884667,34.65368097,北開公園,きたびらきこうえん,北開公園（きたびらきこうえん）,西成区北開2丁目3番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4998
135.4790418,34.65958614,三軒家公園,さんげんやこうえん,三軒家公園（さんげんやこうえん）,大正区三軒家東2-12,大正区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3812
135.4624969,34.66079203,市岡浜公園,いちおかはまこうえん,市岡浜公園（いちおかはまこうえん）,港区市岡4-2,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1106
135.4743749,34.66048908,泉尾上公園,いずおかみこうえん,泉尾上公園（いずおかみこうえん）,大正区泉尾1-29,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3872
135.4695327,34.66045583,泉尾2公園,いずお２こうえん,泉尾2公園（いずお２こうえん）,大正区泉尾2-25,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3880
135.4643059,34.66698114,市岡元町公園,いちおかもとまちこうえん,市岡元町公園（いちおかもとまちこうえん）,港区市岡元町3-12,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1096
135.4681751,34.66579714,南市岡公園,みなみいちおかこうえん,南市岡公園（みなみいちおかこうえん）,港区南市岡2-7,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1102
135.4677749,34.66514694,南市岡西公園,みなみいちおかにしこうえん,南市岡西公園（みなみいちおかにしこうえん）,港区南市岡2-12,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1103
135.463589,34.66377192,市岡中央公園,いちおかちゅうおうこうえん,市岡中央公園（いちおかちゅうおうこうえん）,港区市岡1-3,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1104
135.4766918,34.66639708,岩崎橋公園,いわさきばしこうえん,岩崎橋公園（いわさきばしこうえん）,大正区三軒家西1-7,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3805
135.4798672,34.66693608,大正橋公園,たいしょうばしこうえん,大正橋公園（たいしょうばしこうえん）,大正区三軒家東1-1,大正区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3809
135.4352362,34.68330603,酉島公園,とりしまこうえん,酉島公園（とりしまこうえん）,此花区酉島6-1,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1439
135.4534216,34.66768894,弁天公園,べんてんこうえん,弁天公園（べんてんこうえん）,港区弁天3-5,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1098
135.4568833,34.66829406,弁天西公園,べんてんにしこうえん,弁天西公園（べんてんにしこうえん）,港区弁天2-4,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1097
135.4533691,34.67259392,弁天埠頭公園,べんてんふとうこうえん,弁天埠頭公園（べんてんふとうこうえん）,港区弁天6-7,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1100
135.4610807,34.67445786,波除公園,なみよけこうえん,波除公園（なみよけこうえん）,港区波除5-5,港区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1094
135.4566327,34.67298917,弁天東公園,べんてんひがしこうえん,弁天東公園（べんてんひがしこうえん）,港区弁天5-12,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1099
135.4434672,34.67656703,島屋公園,しまやこうえん,島屋公園（しまやこうえん）,此花区島屋3-3,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1446
135.4519192,34.68155308,春日出中公園,かすがでなかこうえん,春日出中公園（かすがでなかこうえん）,此花区春日出中1-26,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1438
135.4535578,34.67835811,春日出南公園,かすがでみなみこうえん,春日出南公園（かすがでみなみこうえん）,此花区春日出南2-10,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1448
135.4556888,34.68149694,梅香公園,ばいかこうえん,梅香公園（ばいかこうえん）,此花区梅香3-3,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1433
135.4572188,34.67929186,春日出公園,かすがでこうえん,春日出公園（かすがでこうえん）,此花区春日出南1-2,此花区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1434
135.462061,34.68137803,朝日橋公園,あさひばしこうえん,朝日橋公園（あさひばしこうえん）,此花区西九条6-1,此花区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1457
135.4668169,34.66872514,市岡小公園,いちおかしょうこうえん,市岡小公園（いちおかしょうこうえん）,港区市岡元町2-9,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1095
135.4757607,34.67059214,大阪ドーム北公園,おおさかどーむきたこうえん,大阪ドーム北公園（おおさかどーむきたこうえん）,西区九条南1－8,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,318
135.4650423,34.67191717,抱月公園,ほうげつこうえん,抱月公園（ほうげつこうえん）,港区波除2-2,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1092
135.4632441,34.67425617,抱月小公園,ほうげつしょうこうえん,抱月小公園（ほうげつしょうこうえん）,港区波除4-6,港区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1093
135.4725093,34.67222564,九条南公園,くじょうみなみこうえん,九条南公園（くじょうみなみこうえん）,西区九条南2－19,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2146
135.4779369,34.66772589,大阪ドーム南公園,おおさかどーむみなみこうえん,大阪ドーム南公園（おおさかどーむみなみこうえん）,西区千代崎3－南2,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,173
135.4771446,34.67198958,九条公園,くじょうこうえん,九条公園（くじょうこうえん）,西区九条南1－1,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2145
135.4851964,34.67413908,土佐公園,とさこうえん,土佐公園（とさこうえん）,西区北堀江4－9,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2214
135.4851755,34.67109083,日吉公園,ひよしこうえん,日吉公園（ひよしこうえん）,西区南堀江4－9,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2218
135.4674246,34.67592283,九条北公園,くじょうきたこうえん,九条北公園（くじょうきたこうえん）,西区九条南4－19,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2147
135.4717473,34.67557489,九条東公園,くじょうひがしこうえん,九条東公園（くじょうひがしこうえん）,西区九条2－19,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2144
135.4742111,34.67815608,本田公園,ほんでんこうえん,本田公園（ほんでんこうえん）,西区本田3－8,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2220
135.4675223,34.68171117,西九条上公園,にしくじょうかみこうえん,西九条上公園（にしくじょうかみこうえん）,此花区西九条1-30,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1429
135.4656918,34.67973289,西九条南公園,にしくじょうみなみこうえん,西九条南公園（にしくじょうみなみこうえん）,此花区西九条2-1,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1430
135.4640081,34.68162511,西九条西公園,にしくじょうにしこうえん,西九条西公園（にしくじょうにしこうえん）,此花区西九条4-4,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1431
135.4810576,34.67649572,松島公園,まつしまこうえん,松島公園（まつしまこうえん）,西区千代崎1－3,西区,,,地区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2219
135.4864253,34.67647208,新町西公園,しんまちにしこうえん,新町西公園（しんまちにしこうえん）,西区新町4－5,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2211
135.4864853,34.67547403,西長堀公園,にしながほりこうえん,西長堀公園（にしながほりこうえん）,西区北堀江4－1,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2213
135.4882309,34.68063597,薩摩堀公園,さつまぼりこうえん,薩摩堀公園（さつまぼりこうえん）,西区立売堀4－2,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2206
135.4854612,34.67947508,島津公園,しまづこうえん,島津公園（しまづこうえん）,西区立売堀5－4,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2207
135.439189,34.68268589,酉島南公園,とりしまみなみこうえん,酉島南公園（とりしまみなみこうえん）,此花区酉島3-19,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1451
135.4417499,34.68232208,酉島中公園,とりしまなかこうえん,酉島中公園（とりしまなかこうえん）,此花区酉島3-13,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1453
135.4474503,34.68235792,春日出北公園,かすができたこうえん,春日出北公園（かすができたこうえん）,此花区春日出北2-16,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1450
135.4436329,34.68480003,酉島東公園,とりしまひがしこうえん,酉島東公園（とりしまひがしこうえん）,此花区酉島1-13,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,88
135.446908,34.68705,伝法西公園,でんぽうにしこうえん,伝法西公園（でんぽうにしこうえん）,此花区伝法5-3,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1454
135.4526219,34.68490786,四貫島西公園,しかんじまにしこうえん,四貫島西公園（しかんじまにしこうえん）,此花区四貫島2-25(高架下),此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1436
135.4505502,34.68251711,此花公園,このはなこうえん,此花公園（このはなこうえん）,此花区春日出北1-5,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1437
135.4597171,34.68229403,梅香東公園,ばいかひがしこうえん,梅香東公園（ばいかひがしこうえん）,此花区梅香1-3,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1432
135.4548918,34.68786106,伝法東公園,でんぽうひがしこうえん,伝法東公園（でんぽうひがしこうえん）,此花区伝法2-11,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1442
135.4518559,34.68669214,伝法南公園,でんぽうみなみこうえん,伝法南公園（でんぽうみなみこうえん）,此花区伝法4-7(高架下),此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1443
135.4504249,34.68873083,伝法中公園,でんぽうなかこうえん,伝法中公園（でんぽうなかこうえん）,此花区伝法3-14(高架下),此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1444
135.4510312,34.68892508,伝法公園,でんぽうこうえん,伝法公園（でんぽうこうえん）,此花区伝法3-14,此花区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1455
135.457361,34.68561883,千鳥橋公園,ちどりばしこうえん,千鳥橋公園（ちどりばしこうえん）,此花区四貫島1-1,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1435
135.4602998,34.688736,千鳥橋みどり公園,ちどりばしみどりこうえん,千鳥橋みどり公園（ちどりばしみどりこうえん）,此花区伝法1-2,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1449
135.4394713,34.69661806,百島公園,ひゃくしまこうえん,百島公園（ひゃくしまこうえん）,西淀川区百島1丁目3番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19372
135.4377654,34.69462131,新淀川公園,しんよどがわこうえん,新淀川公園（しんよどがわこうえん）,西淀川区百島1丁目3番,西淀川区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19373
135.443703,34.69619228,福町西公園,ふくまちにしこうえん,福町西公園（ふくまちにしこうえん）,西淀川区福町2丁目9番,西淀川区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19370
135.4525283,34.69080011,伝法北公園,でんぽうきたこうえん,伝法北公園（でんぽうきたこうえん）,此花区伝法3-7,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1452
135.4554388,34.69212483,高見西公園,たかみにしこうえん,高見西公園（たかみにしこうえん）,此花区高見3-14,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1458
135.4587327,34.69151917,高見公園,たかみこうえん,高見公園（たかみこうえん）,此花区高見1-5,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1441
135.4598437,34.69283317,高見北公園,たかみきたこうえん,高見北公園（たかみきたこうえん）,此花区高見1-7,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1456
135.464956,34.68396717,西九条公園,にしくじょうこうえん,西九条公園（にしくじょうこうえん）,此花区西九条5-4,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1428
135.4661108,34.68425783,西九条小公園,にしくじょうしょうこうえん,西九条小公園（にしくじょうしょうこうえん）,此花区西九条3-8,此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1447
135.4741391,34.685453,大野町公園,おおのちょうこうえん,大野町公園（おおのちょうこうえん）,福島区野田5-9,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2223
135.4727417,34.68421092,野田緑道,のだりょくどう,野田緑道（のだりょくどう）,福島区野田4-6・5-5・6-1,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2224
135.4626862,34.68600814,嬉ヶ崎公園,きがさきこうえん,嬉ヶ崎公園（きがさきこうえん）,此花区朝日2-1(高架下),此花区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1445
135.4687,34.68765608,新家公園,しんけこうえん,新家公園（しんけこうえん）,福島区吉野5-9,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2228
135.4844391,34.68371711,江之子島公園,えのこじまこうえん,江之子島公園（えのこじまこうえん）,西区江之子島1－8,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,329
135.4864671,34.68428294,江戸堀公園,えどぼりこうえん,江戸堀公園（えどぼりこうえん）,西区京町堀3-7,西区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2200
135.4778439,34.68599706,大野東公園,おおのひがしこうえん,大野東公園（おおのひがしこうえん）,福島区野田2-8,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2222
135.4835107,34.68684983,中之島西公園,なかのしまにしこうえん,中之島西公園（なかのしまにしこうえん）,北区中之島6-3,北区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,822
135.464411,34.68940594,大開西公園,おおびらきにしこうえん,大開西公園（おおびらきにしこうえん）,福島区大開4－4,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2230
135.4734168,34.69145786,江成公園,えなりこうえん,江成公園（えなりこうえん）,福島区吉野3-17,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2226
135.4709361,34.68937492,吉野町公園,よしのちょうこうえん,吉野町公園（よしのちょうこうえん）,福島区吉野4-12,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2227
135.4707064,34.69419219,大開公園,おおびらきこうえん,大開公園（おおびらきこうえん）,福島区大開1-18,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2229
135.4701061,34.69548914,海老江公園,えびえこうえん,海老江公園（えびえこうえん）,福島区海老江7-15,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3582
135.4793282,34.69006111,玉川南公園,たまがわみなみこうえん,玉川南公園（たまがわみなみこうえん）,福島区玉川2-2,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,47
135.477536,34.68983103,玉川西公園,たまがわにしこうえん,玉川西公園（たまがわにしこうえん）,福島区玉川4－13,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2221
135.4782003,34.69184711,中江町公園,なかえちょうこうえん,中江町公園（なかえちょうこうえん）,福島区吉野1-15,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2225
135.4794831,34.69149994,玉川公園,たまがわこうえん,玉川公園（たまがわこうえん）,福島区玉川2-11,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3594
135.4831718,34.69059219,下福島公園,しもふくしまこうえん,下福島公園（しもふくしまこうえん）,福島区福島4-1・玉川１-2,福島区,,,地区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3588
135.4833497,34.69485286,福島西公園,ふくしまにしこうえん,福島西公園（ふくしまにしこうえん）,福島区福島4-6,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3589
135.4852719,34.69593303,福島公園,ふくしまこうえん,福島公園（ふくしまこうえん）,福島区福島5-16,福島区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3590
135.489633,34.64065803,松通公園,まつどおりこうえん,松通公園（まつどおりこうえん）,西成区松3丁目2番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5016
135.4940561,34.64114692,松通東公園,まつどおりひがしこうえん,松通東公園（まつどおりひがしこうえん）,西成区松1丁目5番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5018
135.4894672,34.63881106,橘第3公園,たちばなだい３こうえん,橘第3公園（たちばなだい３こうえん）,西成区橘3丁目3番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5019
135.501519,34.63933286,天下茶屋中公園,てんがちゃやなかこうえん,天下茶屋中公園（てんがちゃやなかこうえん）,西成区天下茶屋東2丁目13番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3599
135.5010003,34.637681,北天下茶屋公園,きたてんがちゃやこうえん,北天下茶屋公園（きたてんがちゃやこうえん）,西成区聖天下1丁目10番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3600
135.4919917,34.64331089,梅南２公園,ばいなん２こうえん,梅南２公園（ばいなん２こうえん）,西成区梅南2丁目1番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5014
135.4954251,34.64220786,弘治南公園,こうじみなみこうえん,弘治南公園（こうじみなみこうえん）,西成区梅南1丁目2番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5015
135.4922363,34.64132503,松通中公園,まつどおりなかこうえん,松通中公園（まつどおりなかこうえん）,西成区松2丁目1番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5017
135.5007328,34.64476719,萩之茶屋南公園,はぎのちゃやみなみこうえん,萩之茶屋南公園（はぎのちゃやみなみこうえん）,西成区萩之茶屋3丁目7番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,18
135.5046829,34.64001097,天下茶屋東公園,てんがちゃやひがしこうえん,天下茶屋東公園（てんがちゃやひがしこうえん）,西成区天下茶屋東2丁目1番,西成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3598
